ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,pmra,pmdec
56.94337881610533,24.050481718343995,7.555830848391911,0.028708860278129578,14.752962112426758,2.3096790313720703,20.172732693758086,-46.513945005186066
56.73055847874693,24.187798191519004,7.225399757694413,0.14798134565353394,17.192359924316406,3.579869270324707,20.392590515354556,-44.02063830180597
56.791988143840086,24.276453622807093,7.357064223916837,0.020606359466910362,9.376593589782715,0.6450881958007812,19.959460137901697,-44.498036812412536
56.723447112517924,24.287294176897756,7.368695724018906,0.03657003864645958,14.97303295135498,2.7211971282958984,19.249077626062416,-47.50404014517325
56.77385984972839,24.667526707017217,7.628355268781066,0.31306540966033936,19.321481704711914,3.5519943237304688,17.47070524179368,-46.7222962601822
56.54907922003248,24.622119094596144,7.550076412992421,0.020766420289874077,11.405896186828613,1.0540122985839844,21.195216191185757,-44.69592411866067
56.536336992339514,24.675721556933823,7.373604115597466,0.08579178154468536,16.680500030517578,2.9957475662231445,20.873189844183816,-45.69153438245064
56.35297311857009,24.646085831329238,7.2974380334372,0.2047232687473297,18.067304611206055,3.1999473571777344,18.794078206161423,-45.50281705739549
57.21790500711882,25.375515207081115,6.659725300304907,0.07898875325918198,17.001445770263672,3.1802024841308594,17.51634670364892,-40.92145648568612
57.77650195986893,25.594492433140854,7.309821489243173,0.01884423941373825,9.013484954833984,0.6151847839355469,20.12835332681689,-45.270036288204764
58.24497934067102,25.43848141011749,7.570511532362098,0.11671855300664902,17.481782913208008,3.057626724243164,18.051648108880084,-46.658336671843564
55.75532685027968,24.24773108224273,7.468803484431587,0.10686129331588745,17.534177780151367,3.2893753051757812,19.281719350539277,-45.75332459094989
56.08555902364135,24.77265650135556,7.239818276902314,0.0971926897764206,10.847769737243652,1.1080551147460938,20.77951011355984,-46.36606728995916
55.874637647335454,24.656396620900924,7.578873356565054,0.12604853510856628,17.55076026916504,3.2488040924072266,20.777348312640164,-48.2465613696604
55.96738194580432,24.841417159243488,7.374984049012138,0.02060842327773571,13.734853744506836,1.8592357635498047,21.07795817540528,-44.25781713802527
55.16567231201829,24.735582879413812,7.6624858858062375,0.1017531082034111,17.24341583251953,3.1730823516845703,20.52210330743714,-46.58775662675574
55.166905206554425,24.73568048752452,7.546891212349643,0.04470204934477806,15.603813171386719,2.6466903686523438,21.054175573782974,-47.18961144353148
55.58985581891144,24.664471459088475,7.367549758589729,0.01871884986758232,13.830462455749512,1.9059257507324219,20.382744156700035,-45.1690359507745
56.769877107879125,25.380411951167037,7.182057919317966,0.13119488954544067,15.161355972290039,2.824856758117676,20.58033921483641,-45.01120907151647
56.46653993674255,25.16698929532755,7.368127350969552,0.07648194581270218,16.83102798461914,3.1243820190429688,18.782484712686713,-45.49913875760345
56.27224584037732,25.486232262260643,7.307102820399967,0.0327318049967289,15.064908981323242,2.452040672302246,20.48440956570171,-46.506191978474355
57.34233213174778,25.793689824375647,6.94028215287807,0.06913265585899353,16.536205291748047,2.9829654693603516,19.41255011592517,-43.07535022079901
55.87166965704079,22.73438824922199,7.556974713766846,0.020693505182862282,9.76624870300293,0.7774343490600586,21.901688240815574,-45.302615313158384
57.24380099864764,23.200996311525834,7.148517867410623,0.05209476873278618,11.324860572814941,1.0807342529296875,22.180068130415755,-41.07178833831759
56.81416804545098,23.43481220068229,7.069719258509363,0.07068639248609543,16.54837989807129,3.0180444717407227,20.60752142794995,-46.19192929295871
56.558644727565465,23.36555532316514,7.023992682119677,0.41526976227760315,19.61678123474121,3.646869659423828,19.78942021617143,-44.69911093411448
55.73566057860892,22.854833974276563,7.423268314851199,0.14914917945861816,18.108325958251953,3.4207592010498047,19.86916964413539,-43.85270261842145
55.21373303656764,23.59821916838355,7.522153825366353,0.017643073573708534,12.452075958251953,1.3631744384765625,21.13498186162849,-45.75717959178242
56.27833987281683,23.614139359630546,7.2309171672488475,0.08655477315187454,16.98883819580078,3.4484148025512695,19.068891767681066,-44.98068962263365
56.4121662011986,23.815387024784926,7.437462707543171,0.16144858300685883,18.061429977416992,3.341684341430664,18.931323025525273,-44.77292492460526
