time_bkjd,mag,mag_err
222.11707526766259,-0.10021562214691747,1.3206231941984828e-05
222.13750877301936,-0.09749291949688718,1.3222259686379273e-05
222.15794247813756,-0.09476592595360933,1.3237895308474382e-05
222.17837608302943,-0.09206922443327888,1.325384838465694e-05
222.19880968768848,-0.08937442984563253,1.3269723411924042e-05
222.21924319187383,-0.0866602624607524,1.3285749994029348e-05
222.23967689560232,-0.08398129334854733,1.3301509982845501e-05
222.26011049933004,-0.08130206296613858,1.3316892586922672e-05
222.28054400258407,-0.07865036906623822,1.3332556621230555e-05
222.30097770561406,-0.07595713547232202,1.3348600233628636e-05
222.32141130817763,-0.07321632375725397,1.3364559331240249e-05
222.34184481050033,-0.07056319900792646,1.3379752018038531e-05
222.36227841259824,-0.06789619109101669,1.3395794555080787e-05
222.38271211423125,-0.06523055639572208,1.3411503904854967e-05
222.40314561562263,-0.06256288081789725,1.3427363448673808e-05
222.42357921678922,-0.059891204305376235,1.3443231218023704e-05
222.4440129174909,-0.05722419074748289,1.3459140274791699e-05
222.46444641795097,-0.054603955690248555,1.3474759161707456e-05
222.48488001818623,-0.0519653246326684,1.3490621193549188e-05
222.50531361795584,-0.04933194228082259,1.3506151730307965e-05
222.5257473174861,-0.04670002924059052,1.3522124638057559e-05
222.54618081678927,-0.0440458012411335,1.3537818838657767e-05
222.56661441562755,-0.0414374833946951,1.3553471037443942e-05
222.5870481142265,-0.03877006750067728,1.3569402187579257e-05
222.60748161236552,-0.03615034258400003,1.3585267707821261e-05
222.6279152105053,-0.033572088440358146,1.360079620244399e-05
222.64834880817216,-0.030986655505134093,1.3616564373600011e-05
222.66878240538063,-0.028382172354712312,1.3632583427131599e-05
222.6892160025891,-0.025826833325250587,1.3648478229354341e-05
222.7096495990918,-0.023277006828293537,1.3663548314083771e-05
222.73008319560176,-0.020699864669054265,1.3679324893625714e-05
222.75051679164608,-0.01642503155880532,1.3717202463579555e-05
222.77095038745028,-0.015638242279587093,1.3710373058778502e-05
222.79138388302817,-0.013114122497454084,1.3725828251441202e-05
222.81181757814193,-0.010675618418116092,1.3741113194484464e-05
222.83225107301405,-0.00812396310265954,1.3756925339489044e-05
222.85268466742855,-0.005654166083564056,1.3771840657520495e-05
222.87311836161098,-0.0032346686304315876,1.3787176013252313e-05
222.89355185555178,-0.0008019126719497628,1.380221781642349e-05
222.91398544926778,0.0016458250306029562,1.3816875065424257e-05
222.9344191425189,0.004037120378121518,1.3832257112531661e-05
222.95485263552837,0.006385820002687642,1.3846749961972218e-05
222.97528622808022,0.008731615300394834,1.3861727950765252e-05
222.99571982039924,0.011084005854409612,1.3875691972843915e-05
223.01615341247816,0.01336365834301606,1.3890035602287761e-05
223.0365870040987,0.015651007243078944,1.3904139394112455e-05
223.0570205954864,0.017944492849227223,1.3918173233553399e-05
223.07745428663475,0.02012875441167799,1.3932000192815204e-05
223.09788777755602,0.022320555681039578,1.3945709538846519e-05
223.1183213680124,0.024488138903126323,1.3959315699800039e-05
223.13875485799508,0.026647461613002986,1.39734567928945e-05
223.15918854798656,0.028737561543299917,1.3986583933157612e-05
223.17962213751161,0.03079339046087301,1.3999560668598819e-05
223.20005562657025,0.032845164715259785,1.401224463579695e-05
223.22048931562313,0.034882080072421995,1.4025127531793952e-05
223.24092290421686,0.03686708082365609,1.4037497243338262e-05
223.26135649233765,0.038838905003874664,1.4049751257292737e-05
223.28178998046496,0.04080815840510253,1.4062650566684119e-05
223.30222366812814,0.04272568855615087,1.4074514681947856e-05
223.3226572553176,0.04468093771790949,1.408679686786007e-05
223.3430907425136,0.04660070108905765,1.4099393062086653e-05
223.36352442924544,0.04850032648880942,1.411147371207472e-05
223.3839580155036,0.05040986864101327,1.4123613903674222e-05
223.40439150153543,0.052287906283082074,1.4135711370849547e-05
223.4248250873352,0.05413058933598347,1.4147190689652301e-05
223.4452587728956,0.05599393629106329,1.4159438265254418e-05
223.46569225799612,0.05784503560316892,1.4171788526422141e-05
223.87436389547656,0.09209728235329125,1.4392944470485688e-05
223.89479747405858,0.09370054561195698,1.4403526289311569e-05
223.915230952407,0.0953219392377127,1.4414401030638616e-05
223.93566463029128,0.09681785978390206,1.4424012072999633e-05
223.9560982079347,0.09835957724935307,1.4433945732665045e-05
223.9765316853518,0.09989385035681869,1.4443910966491328e-05
223.9969653622975,0.1013941263293435,1.4454062205937235e-05
